Id,Title,Type of Work,Company,Location,Pay,Schedule,Status,Requests,Routes,Where Job is performed,Address
4116608,Troubleshoot (onsite) DSL with our Tech support (via phone) & Verizon (via phone),Networking,Cormac,"PSI Site,PSI Testing Center 5135 in NJ-Brick on Chambers Bridge",$150,09-13-2017 11:45 EDT,Paid,0,,PSI Testing Center 5135 in NJ-Brick on Chambers Bridge,"260 Chambers Bridge Road Unit 1A
Brick, NJ 08723 US"
4091769,Troubleshoot Network Connection for Phone System,Networking,TDX Tech LLC,Hobby Lobby #511,$150,09-11-2017 08:00 EDT,Paid,0,,Hobby Lobby #511,"Hobby Lobby #511 3908 Commerce Blvd
Dickson City, PA 18519 US"
4098967,Avaya IP Office technician to troubleshoot x102 and and kitchen ringer with no dial tone,POTS,ConvergeOne (NACR),"THE VALLEY HOSPITAL, INC.",$170.25,09-08-2017 11:00 EDT,Paid,1,,"THE VALLEY HOSPITAL, INC.","104 E Route 59
Nanuet, NY 10954 US"
4097470,T-MOBILE / MEADOWLANDS EXPO CENTER / TS ROUTER ISSUES ** INKED OUT VENUE **,Wireless Networking,ATSG,"355 PLAZA DR,SECAUCUS, NJ, 07094",$181.5,09-08-2017 08:45 EDT,Paid,0,,MEADOWLANDS EXPO CENTER,"355 PLAZA DR
SECAUCUS, NJ 07094 US"
4092363,"Availability? *Laptop, Console Cable & Hot Spot Required*  Genoa Health Care Red Bank, NJ 9/7 at 11am firm",VoIP-SIP,Granite Telecommunications,Genoa Health Care (West IP),$257.25,09-07-2017 11:00 EDT,Paid,0,,Genoa Health Care (West IP),"270 Highway 35
Red Bank, NJ 07701 US"
4067788,RP - POTS - IW/Jacks,POTS,Lingo Telecom,"850 Calcon Hook Rd.,SHARON HILL, PA, 19079",$225,09-06-2017 09:00 EDT,Paid,0,,N/A,"850 Calcon Hook Rd.
SHARON HILL, PA 19079 US"
4085870,Install Health Monitor device in a home,POTS,Connect America -Dispatch,"1 John F Kennedy Blvd  Apt 1D,Somerest, NJ, 08873",$80,09-05-2017 09:00 EDT,Paid,0,,N/A,"1 John F Kennedy Blvd Apt 1D
Somerest, NJ 08873 US"
4068822,FOPS - POTS - Cross Connect/IW,POTS,Lingo Telecom,"8900 Roosevelt Blvd,Philadelphia, PA, 19115",$227.25,09-01-2017 10:00 EDT,Paid,0,,N/A,"8900 Roosevelt Blvd
Philadelphia, PA 19115 US"
4070847,Tech Dispatch Request - Ticket 961125,POTS,Cloud5 Communications,"101 Diemer Drive,Mount Laurel, NJ, 08054",$400,08-30-2017 08:00 EDT,Paid,0,,Mount Laurel / Philadelphia Extended Stay America,"101 Diemer Drive
Mount Laurel, NJ 08054 US"
4064139,C1051 DVR INC1376711,Networking,"Aaron's, Inc.",C1051 PERTH AMBOY,$245.05,08-29-2017 09:00 CDT,Paid,1,,C1051 PERTH AMBOY,"229 NEW BRUNSWICK AVE
PERTH AMBOY, NJ 08861 US"
4055749,Replace outside AP,Wireless Networking,BT Americas,"Florham Park, NJ",$355,08-28-2017 08:00 EDT,Paid,0,,"Florham Park, NJ","100 PARK AVE
Florham Park, NJ 07932 US"
4016917,TnT - HV - Panasonic Installation,POTS,Lingo Telecom,"689 Hamburg Tpke,Wayne, NJ, 07470",$200,08-25-2017 13:00 EDT,Paid,1,,N/A,"689 Hamburg Tpke
Wayne, NJ 07470 US"
4045476,Tech needed to troubleshoot elevator phone line- Tech Must use DoForms,Low Voltage Runs,Staley Technologies,The Summit DE,$350,08-23-2017 14:00 EDT,Paid,0,,The Summit DE,"5850 Limestone Road
Hockessin, DE 19707 US"
4039619,Centurylink /Keane Unclaimed property/ *****ASAP*****Installing a new Adtran,Wireless Networking,ATSG,"640 FREEDOM BUSINESS CTR DR,KING OF PRUSSIA, PA, 19406",$150,08-22-2017 12:45 EDT,Paid,0,,KEANE UNCLAIMED PROPERTY,"640 FREEDOM BUSINESS CTR DR
KING OF PRUSSIA, PA 19406 US"
4015920,FOPS - POTS - Cross Connect/IW,POTS,Lingo Telecom,"1040 Avenue Of The Americas,New York, NY, 10018",$316,08-17-2017 10:00 EDT,Paid,1,,N/A,"1040 Avenue Of The Americas
New York, NY 10018 US"
4023841,Troubleshoot Burglary Alarm System (HARD START TIME),Networking,Core Technology Solutions,STAPLES,$235,08-16-2017 16:00 EDT,Paid,0,147,STAPLES,"258 FERNWOOD AVE
EDISON, NJ 08837 US"
4018097,"Availability? *Laptop, Console Cable & Hot Spot Required*  Genoa Health Care Cape May Court House, NJ 8/15 at 11:30am EST",VoIP-SIP,Granite Telecommunications,Genoa Health Care (West IP),$345,08-15-2017 11:30 EDT,Paid,0,,Genoa Health Care (West IP),"128 Crest Haven Rd Suite 100
Cape May Court House, NJ 08210 US"
4008199,RP - POTS - IW/Jacks,POTS,Lingo Telecom,"530 5th Ave,NEW YORK CITY, NY, 10036",$298.62,08-14-2017 13:00 EDT,Paid,1,,N/A,"530 5th Ave
NEW YORK CITY, NY 10036 US"
3999328,RP - POTS - IW/Jacks,POTS,Lingo Telecom,"850 Calcon Hook Rd.,SHARON HILL, PA, 19079",$304.5,08-11-2017 09:00 EDT,Paid,0,,N/A,"850 Calcon Hook Rd.
SHARON HILL, PA 19079 US"
3985868,FOPS - POTS - Cross Connect/IW,POTS,Lingo Telecom,"530 5th Ave Fl 5,New York, NY, 10036",$200,08-10-2017 12:00 EDT,Paid,1,,N/A,"530 5th Ave Fl 5
New York, NY 10036 US"
3992556,Discount Retail Store Renovating - Data Cabling - Cable Certifier REQUIRED - REVISIT,Low Voltage Structured Cabling,Direct Source,5356-7338,$375,08-09-2017 05:00 EDT,Paid,0,,5356-7338,"4334 FRANKFORD AVE
PHILADELPHIA, PA 19124 US"
3983366,CCTV Site Camera Retrofit - 2 Technicians Needed On This Ticket- Night 2,CCTV Camera,iDeploy LLC,Ollies # 24,$980.4,08-08-2017 20:00 EDT,Paid,0,,Ollies # 24,"1790 S Keyser Avenue
Scranton, PA 18508 US"
3991597,This is to compensate for WO ID 3889968,Kiosk,Field Nation,"901 S Marquette Ave,Minneapolis, MN, 55402",$60,08-08-2017 00:00 CDT,Paid,0,,N/A,"901 S Marquette Ave
Minneapolis, MN 55402 US"
3983365,CCTV Site Camera Retrofit - 2 Technicians Needed On This Ticket- Night 1,CCTV Camera,iDeploy LLC,Ollies # 24,$760,08-07-2017 20:00 EDT,Paid,0,,Ollies # 24,"1790 S Keyser Avenue
Scranton, PA 18508 US"
3986246,Network run down,Networking,Intellicomp,Achim Corporate,$150,08-07-2017 12:00 EDT,Paid,0,,Achim Corporate,"58 2nd Avenue
Brooklyn, NY 11215 US"
3981543,"TPx - EZ Flow - Troubleshoot Cisco 1941 - Logan Twp, NJ - 2575409",Networking,BlueSky IT Partners,"530 Pedricktown Rd,Logan Township, NJ, 08085",$225,08-04-2017 13:00 EDT,Paid,0,14,N/A,"530 Pedricktown Rd
Logan Township, NJ 08085 US"
3979191,WESTCON / NOBEL GROUP / FE to provide Smarthands.,Wireless Networking,ATSG,NOBEL GROUP,$90,08-03-2017 17:15 EDT,Paid,0,,NOBEL GROUP,"4 STAMFORD PLAZA, 107 ELM STRE
Stamford, CT 06902 US"
3939465,New Store Installation - Cabling - Cable Certifier REQUIRED,Low Voltage Structured Cabling,Direct Source,5367-11978,$1950,08-02-2017 08:00 EDT,Paid,0,,5367-11978,"27 Possum Park Mall
Newark, DE 19711 US"
3961157,STRATACACHE / MCDONALDS #15475 / troubleshoot the network cable connections extending from the media players  **TECH 1**,Wireless Networking,ATSG,"1201 UNION AVE (W*M #2104),NEWBURGH, NY, 12550",$150,08-01-2017 09:45 EDT,Paid,0,,MCDONALDS #15475 STRATACACHE,"1201 UNION AVE (W*M #2104)
NEWBURGH, NY 12550 US"
3941121,DMB 1 Troubleshooting - SmashBurger-SB-1480 - Pelham Manor,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1480",$140,07-25-2017 08:30 EDT,Paid,0,,Smashburger: Smashburger #1480,"847 Pelham Pkwy
Pelham Manor, NY 10803 US"
3929795,AWS / MCDONALD'S #1389 / REPLACE SWITCH,Wireless Networking,ATSG,"2439 BARNUM AVE.,STRATFORD, CT, 06497",$150,07-20-2017 15:15 EDT,Paid,0,,MCDONALD'S #1389,"2439 BARNUM AVE.
STRATFORD, CT 06497 US"
3927344,STRATACACHE / MCDONALD'S #06448 / REPLACE MONITOR 5 / TECH 1,Wireless Networking,ATSG,"772 BROAD ST,NEWARK, NJ, 07102",$360.75,07-20-2017 13:45 EDT,Paid,1,,MCDONALDS #06448 STRATACACHE,"772 BROAD ST
NEWARK, NJ 07102 US"
3909569,"Fuze - Allspire Health Partners - Network & Phone Instal/Testing - Conshohocken, PA",Networking,BlueSky IT Partners,"100 Front St,Conshohocken, PA, 19428",$610.2,07-19-2017 20:45 EDT,Paid,0,10,N/A,"100 Front St
Conshohocken, PA 19428 US"
3919715,Access Point Installation (Cable Run Required),General Tasks,Core Technology Solutions,"1034 Second Street Pike,Richboro, PA, 18954",$175,07-19-2017 10:00 EDT,Paid,0,1,N/A,"1034 Second Street Pike
Richboro, PA 18954 US"
3915339,BMI/Weight Component Troubleshooting/Replacement and PM Kiosk,Kiosk,Pursuant Health,"Walmart,Walmart-3520 Secaucus",$180,07-19-2017 07:30 EDT,Paid,2,,Walmart-3520 Secaucus,"400 Park Pl
Secaucus, NJ 07094 US"
3904539,Cell Card Antenna Replacement and PM Kiosk,Kiosk,Pursuant Health,"Walmart,Walmart-2547 Monticello",$155,07-18-2017 09:00 EDT,Paid,1,,Walmart: Walmart-2547 Monticello,"41 Anawana Lake Rd
Monticello, NY 12701 US"
3919884,MSC Vending Machine Break/Fix - UNIT IS HAVING ISSUES WITH THE LOCKING BAR,Lockers,Logical Maintenance Solutions,PRECISION CASTPARTS CORP (MSC VENDING),$260,07-18-2017 07:00 EDT,Paid,0,,PRECISION CASTPARTS CORP (MSC VENDING),"301 HIGHLAND AVE
JENKINTOWN, PA 19046 US"
3918941,Tech Dispatch Request - Ticket 943671,POTS,Cloud5 Communications,"114 Welsh Road,Horsham , PA, 19044",$170,07-17-2017 19:00 EDT,Paid,0,,Philadelphia - Horsham,"114 Welsh Road
Horsham, PA 19044 US"
3918299,STRATACACHE / MCDONALDS #06448  / TAKE DOWN MONITOR  and  REPLACE W/ NEW DISPLAY - TECH 2,Wireless Networking,ATSG,"772 BROAD ST,NEWARK, NJ, 07102",$243.75,07-17-2017 18:45 EDT,Paid,1,,MCDONALDS #06448 STRATACACHE,"772 BROAD ST
NEWARK, NJ 07102 US"
3908364,Fax issues,VoIP-SIP,Granite Telecommunications,T-Mobile PAS08029,$114,07-14-2017 09:30 EDT,Paid,0,,T-Mobile PAS08029,"250 NORTH WEST END BLVD
Quakertown, PA 18951 US"
3905756,Tech Dispatch Request - Ticket 941453,POTS,Cloud5 Communications,"114 Welsh Road,Horsham , PA, 19044",$282,07-13-2017 13:00 EDT,Paid,2,,Philadelphia - Horsham,"114 Welsh Road
Horsham, PA 19044 US"
3891638,Telephone Tech Needed - install elevator lobby phones,POTS,Broadband Hospitality,WoodSpring Suites Cherry Hill NJ,$140,07-11-2017 13:00 EDT,Paid,0,,WoodSpring Suites Cherry Hill NJ,"1830 Frontage Rd
Cherry Hill, NJ 08034 US"
3897037,"NEED ASAP - Kitchen Screens are down / If tech has spare 19"" monitor for testing purposes, great! - SmashBurger-1428",Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1428 Gateway Center Brooklyn",$205,07-11-2017 12:30 EDT,Paid,0,,Smashburger: Smashburger #1428 Gateway Center Brooklyn,"528 Gateway Dr
Brooklyn, NY 11239 US"
3888748,"MSC Vending Machine Break/Fix - The unit rotary is not turning, please replace",Kiosk,Logical Maintenance Solutions,DUPONT,$256.2,07-11-2017 10:30 EDT,Paid,0,,DUPONT,"200 POWDER MILL ROAD
WILMINGTON, DE 19803 US"
3888311,Recipe Screen Replacement Bar Area,Point of Sale,"3b2 Solutions, LLC",4508 Season's 52,$150,07-11-2017 08:00 EDT,Paid,0,,4508 Season's 52,"2000 Route 38
Cherry Hill, NJ 08002 US"
3889968,MSC Vending Machine Break/Fix -  MSC 5000T Vending Machine. The unit needs a OTG Conversion and the rotary issue,Kiosk,Logical Maintenance Solutions,"EI DUPONT (NEWARK, DE)",$240,07-11-2017 08:00 EDT,Paid,0,,"EI DUPONT (NEWARK, DE)","5 TRALEE INDSUTRIAL PARK
NEWARK, DE 19711 US"
3867231,First Group 20529,POTS,Granite Telecommunications,First Group 20529,$320,07-05-2017 09:00 EDT,Paid,0,,First Group 20529,"4181 Lehigh Dr.
Cherryville, PA 18035 US"
3867744,Please dispatch a tech to this location to extend the elevator line from the control room to the elevator.,POTS,Granite Telecommunications,"4717 FREEMANSBURG,easton, PA, 18045",$225,07-03-2017 08:00 EDT,Paid,0,,N/A,"4717 FREEMANSBURG
easton, PA 18045 US"
3851132,run 1.25" corrugated inner duct with pull string,Low Voltage Testing,Coast to Coast Communications,"101 Gibralter Road #150,Horsham, PA, 19044",$712.5,06-29-2017 09:00 EDT,Paid,0,6,N/A,"101 Gibralter Road #150
Horsham, PA 19044 US"
3851285,REPAIR W/ PARTS NEXT BUSINESS DAY CONNECTION XML POST DESCRIPTION: MSC 5000T,Kiosk,Logical Maintenance Solutions,"CON EDISON CO OF NEW YORK-BRONXDALE AVE (BRONX, NY",$200,06-29-2017 08:00 EDT,Paid,0,,"CON EDISON CO OF NEW YORK-BRONXDALE AVE (BRONX, NY","1610 MATTHEWS AVE
BRONX, NY 10462 US"
3850225,Replace 2 HDMI cables/Tech to Provide Cables,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1504",$150,06-28-2017 14:00 EDT,Paid,0,,Smashburger: Smashburger #1504,"4318 AMBOY RD
STATEN ISLAND, NY 10312 US"
3847917,cable run for the TOGO station,Low Voltage Runs,NewBold Technologies,Miller's Ale House #67,$190,06-28-2017 07:00 EDT,Paid,1,,Miller's Ale House #67,"61-35 Junction Boulevard
Rego Park, NY 11374 US"
3844570,AWS / Hampton Inn Philadelphia Center Cit / technician **WITH FIBER EXPERIENCE AND TOOLS *** to troubleshoot 1 Switch(es) for layer one and then replace if needed LOCATION: IDF2 in Eletrical Closet left of elevator on Floor 7,Wireless Networking,ATSG,"1301 Race St,PHILADELPHIA, PA, 19107",$150,06-27-2017 10:30 EDT,Paid,0,,Hampton Inn Philadelphia Center Cit,"1301 Race St
PHILADELPHIA, PA 19107 US"
3842077,"Equipment Decomm and Install-Norwalk, CT",POTS,Concert Technologies,"761 MAIN AVE	,Norwalk, CT, 06851",$311.25,06-26-2017 16:30 EDT,Paid,0,,N/A,"761 MAIN AVE
Norwalk, CT 06851 US"
3794322,Tacobell_Muy 028938 2607519,Networking,BlueSky IT Partners,"268 State Route 10 W,Succasunna, NJ, 07876",$150,06-23-2017 13:45 EDT,Paid,0,4,N/A,"268 State Route 10 W
Succasunna, NJ 07876 US"
3833093,Need a technician TODAY 6/23 to Troubleshoot Register,Point of Sale,Worldlink Integration Group,"PETCO,3719",$283.05,06-23-2017 12:00 EDT,Paid,0,,PETCO: 3719,"1275 Boston Post
Larchmont, NY 10538 US"
3810561,"Install 2 phone Lines, 2 Data DropsAnd Install a Patch Panel and Shelf (All Materials Reimburshed)",POTS,Dart Telecom,Marinie Recruters,$255.6,06-20-2017 09:00 EDT,Paid,0,,Marinie Recruters,"1906 Route 6
Carmel, NY 10512 US"
3777395,RP - BB - RPi Installation,POTS,Lingo Telecom,"99 Cherry Hill Rd Ste 120,Parsippany, NJ, 07054",$230,06-09-2017 09:30 EDT,Paid,0,,N/A,"99 Cherry Hill Rd Ste 120
Parsippany, NJ 07054 US"
3736420,"Fuze - Allspire Health Partners - Site Survey - Coshohocken, PA",Networking,BlueSky IT Partners,"100 Front St,Coshohocken, PA, 19428",$425,05-25-2017 08:00 EDT,Paid,0,23,N/A,"100 Front St
Coshohocken, PA 19428 US"
3726345,T! Extension (18 FOOT LADDER NEEDED) Will ALSO NEED TO CONNECT AND TEST PHONES WITH HELP DESK,Networking,Worldlink Integration Group,"PETCO,3830",$360,05-24-2017 16:00 EDT,Paid,0,,PETCO: 3830,"246 N West End Boulevard
QUAKERTOWN, PA 18951 US"
3731714,Replace Failed SPS Battery on an EMC AX4-5i,Server/Storage,"ChannelWorks Maintenance Solutions, LLC DBA Noble1",Callcatchers Freedom Voice,$238,05-23-2017 14:00 EDT,Paid,2,,Callcatchers Freedom Voice,"275 Hartz Way
Secaucus, NJ 07094 US"
3716517,Thermal People Counter Installation (GAZ),Low Voltage Runs,"SenSource, Inc.","Sephora,Sephora #328",$125,05-19-2017 08:00 EDT,Paid,1,,Sephora: Sephora #328,"2655 Richmond Avenue Staten Island Mall Space 2590
Staten Island, NY 10314 US"
3718334,Revisit - POS Install - Pickup/Deliver/Install Spare Printer,Point of Sale,ReSource Point of Sale LLC,"Au Bon Pain,Au Bon Pain - 700 One Metrotech Ctr",$247,05-17-2017 13:00 EDT,Paid,0,,Au Bon Pain: Au Bon Pain - 700 One Metrotech Ctr,"70 Myrtle Ave
Brooklyn, NY 11201 US"
3714413,AWS / MCDONALD'S #11086 / FE to replace Head-End Switch.,Wireless Networking,ATSG,"408 RT 9 S,LANOKA HARBOR, NJ, 08734",$136,05-16-2017 09:45 EDT,Paid,0,,MCDONALD'S #11086,"408 RT 9 S
LANOKA HARBOR, NJ 08734 US"
3712777,Troubleshoot and Repair Dial Tone On Line,POTS,Dart Telecom,Avalon Hodge-Podge Bait,$130,05-16-2017 08:00 EDT,Paid,2,,Avalon Hodge-Podge Bait,"2389 Ocean DR
Avalon, NJ 08202 US"
3704298,CHECK/REPAIR CABLING TO PHONE/PHONE SYSTEM FOR STATIC ISSUES   Avaya IP OFFICE 500v2,POTS,Global Telecom Supply,"Aura Ceramic & Supplies 12 S 2nd Street # 16,Easton, PA, 18042",$150,05-15-2017 14:00 EDT,Paid,3,,N/A,"Aura Ceramic & Supplies 12 S 2nd Street # 16
Easton, PA 18042 US"
3700396,VENDNET 85229,Kiosk,"SAIT Services, Inc","4710 DURHAM ROAD PALISADES MIDDLE SCHOOL,KINTNERSVILLE, PA, 18930",$250,05-12-2017 12:30 EDT,Paid,0,,N/A,"4710 DURHAM ROAD PALISADES MIDDLE SCHOOL
KINTNERSVILLE, PA 18930 US"
3298858,POS Refresh,Point of Sale,Essintial,Kohls #10989,$404.6,05-11-2017 04:00 EDT,Paid,0,,Kohls #10989,"205 Route 72 W
Manahawkin, NJ 08050 US"
3697058,T-MOBILE/ STAMFORD MALL - (T-MOBILE - 3810)/ Troubleshoot Cradle Point,Wireless Networking,ATSG,"100 GREYROCK PLACE; SPACE E105,STAMFORD, CT, 06901",$171.2,05-10-2017 10:00 EDT,Paid,0,,STAMFORD MALL - (T-MOBILE - 3810),"100 GREYROCK PLACE; SPACE E105
STAMFORD, CT 06901 US"
3644731,2 PART DISPATCH (PLEASE READ WORK DESCRIPTION CAREFULLY) Confirm surf in DHCP/Speed test AND Network Cutover/Network Device Refresh,Networking,Granite Telecommunications,T-Mobile NJS09572,$300,04-25-2017 19:30 EDT,Paid,4,,T-Mobile NJS09572,"201 Bayonne Crossing Way
Bayonne, NJ 07002 US"
3626949,T-MOBILE / TMOBILE - 3810 / Install Cradle Point,Wireless Networking,ATSG,"100 GREYROCK PLACE; SPACE E105,STAMFORD, CT, 06901",$275.25,04-13-2017 14:45 EDT,Paid,0,,STAMFORD MALL - (T-MOBILE - 3810),"100 GREYROCK PLACE; SPACE E105
STAMFORD, CT 06901 US"
3623591,Smart hands Tech needed to for porting from At&t T1 to Windstream SIP trunks,POTS,Staley Technologies,BJ's wholesale Store 093,$311.35,04-13-2017 05:45 EDT,Paid,0,,BJ's Wholesale Store 093,"555 Universal Dr. N
North Haven, CT 06473 US"
3610460,Network the local Muzak equipment,Networking,DeployNet,7 For All Mankind,$291.9,04-07-2017 11:00 EDT,Paid,1,,7 For All Mankind,"347 Bleecker street
New York, NY 10014 US"
3601976,Replace Fry Monitor and Repair Network Jack,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1379",$130,04-04-2017 09:00 EDT,Paid,1,,Smashburger: Smashburger #1379,"3321 Route 1S
Lawrenceville, NJ 08648 US"
3610627,Copy of Replace Fry Monitor and Repair Network Jack,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1379",$170,04-04-2017 09:00 EDT,Paid,0,,Smashburger: Smashburger #1379,"3321 Route 1S
Lawrenceville, NJ 08648 US"
3584203,AVAYA IP OFFICE PHONE SYSTEM- SYSTEM NEEDS TO CONNECTED TO NETWORK AND EMBEDDED VM CARD HAS ROGUE FILE,POTS,Global Telecom Supply,"ST. RITAS CHURCH 1166 S. BROAD ST,PHILADELPHIA, PA, 19146",$489,03-30-2017 10:00 EDT,Paid,0,,N/A,"ST. RITAS CHURCH 1166 S. BROAD ST
PHILADELPHIA, PA 19146 US"
3583029,Hot Printer cleaning,Point of Sale,ReSource Point of Sale LLC,abp-240,$85,03-28-2017 14:00 EDT,Paid,1,,abp-240,"One Bay St St George Terminal space 107A
Staten Island, NY 10301 US"
3580147,ATT Residential Install/Repair,Low Voltage Runs,Communication Technology Services,"1618 NOSTRAND AV,BROOKLYN, NY, 11226",$110,03-28-2017 08:00 EDT,Paid,0,,TAWDEEN,"1618 NOSTRAND AV
BROOKLYN, NY 11226 US"
3580490,Troubleshoot Controller,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1383",$120,03-27-2017 14:30 EDT,Paid,2,,Smashburger: Smashburger #1383,"55 Parsonage Re Space FS16B
edison, NJ 08837 US"
3572076,Troubleshoot Internal Phone Lines,POTS,"Tie National, LLC","1121 State Route 34 Suite J,Aberdeen, NJ, 07747",$300,03-23-2017 11:30 EDT,Paid,0,,N/A,"1121 State Route 34 Suite J
Aberdeen, NJ 07747 US"
2828650,adidas/reebok x-store POS system replacement,General Tasks,Zones,"Reebok Stores,664",$385.65,03-20-2017 21:15 EDT,Paid,0,6,Reebok Stores: 664,"Route 4 + 17 Space 1217 Garden State Plaza
Paramus, NJ 07652 US"
3531403,Run 4 ethernet drops and one analog line in a small office,Low Voltage Runs,"Trinicom Communications, LLC","200 MIDDLESEX TPKE STE 203B,ISELIN, NJ, 08830",$225,03-17-2017 09:00 EDT,Paid,3,,N/A,"200 MIDDLESEX TPKE STE 203B
ISELIN, NJ 08830 US"
3534467,CS POTS Cross Connect,POTS,Lingo Telecom,"360 W 31st St Suite 900,New York, NY, 10001",$260,03-16-2017 10:00 EDT,Paid,1,,N/A,"360 W 31st St Suite 900
New York, NY 10001 US"
3533916,APC Smart-UPS Installation,Networking,Granite Telecommunications,TruGreen - 5721,$450,03-10-2017 08:00 EST,Paid,2,,TruGreen - 5721,"764 ROBLE RD
ALLENTOWN, PA 18109 US"
3518772,replace register 6,Point of Sale,ReSource Point of Sale LLC,abp-233,$85,03-03-2017 08:00 EST,Paid,1,,abp-233,"462 First Ave
New York, NY 10116 US"
3489784,PS Hosted Voice Install Advanced,POTS,Lingo Telecom,"135 S 17th St,Philadelphia, PA, 19103",$200,03-01-2017 09:00 EST,Paid,0,,N/A,"135 S 17th St
Philadelphia, PA 19103 US"
3480030,Replace Digital Menu Board,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1383",$200,02-17-2017 08:00 EST,Paid,0,,Smashburger: Smashburger #1383,"55 Parsonage Re Space FS16B
edison, NJ 08837 US"
3474617,EMG TODAY 02/15/2017 - INSTALL MERAKI,Networking,Comm-Works,"Mattress Firm, Inc #167001",$581,02-15-2017 11:00 EST,Paid,2,,"Mattress Firm, Inc #167001","2080 Broadway
New York, NY 10023 US"
3474085,Troubleshoot Network,Point of Sale,ReSource Point of Sale LLC,ABP - 242,$180,02-15-2017 09:00 EST,Paid,1,,ABP - 242,"525 East 68th street
New York, NY 10065 US"
3470412,"Need tech with laptop console cable hotspot to coonect to Cisco 4000, support via WebEX",Wireless Networking,Sentinel Technologies,"35 Melanie Ln,Whippany, NJ, 07981",$112.5,02-14-2017 10:45 EST,Paid,0,77,N/A,"35 Melanie Ln
Whippany, NJ 07981 US"
3469642,Align DMBs,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1383",$195,02-14-2017 08:00 EST,Paid,0,,Smashburger: Smashburger #1383,"55 Parsonage Re Space FS16B
edison, NJ 08837 US"
3483808,Copy of Align DMBs,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1383",$243.1,02-14-2017 08:00 EST,Paid,0,,Smashburger: Smashburger #1383,"55 Parsonage Re Space FS16B
edison, NJ 08837 US"
3464621,Panera Bread 601894 Driver Dispatch Work Station (DDWS) PC Check/Test,Point of Sale,Retail Technology Group,"Panera Bread,Panera Bread #601713",$95,02-13-2017 14:00 EST,Paid,1,,Panera Bread: Panera Bread #601713,"394 Route 130
East Windsor, NJ 08520 US"
3459093,Replace Reg 1,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1337",$195,02-08-2017 15:00 EST,Paid,0,,Smashburger: Smashburger #1337,"187 Columbia Turnpike
Florham Park, NJ 07932 US"
3458878,Tech Dispatch Request - Ticket #876802,POTS,Cloud5 Communications,"3100 Lincoln Hwy./U.S. 1,Trevose, PA, 19053",$110,02-08-2017 08:00 EST,Paid,0,,Philadelphia/Trevose,"3100 Lincoln Hwy./U.S. 1
Trevose, PA 19053 US"
3455740,Troubleshoot DMB 4 & 5 not showing images,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1383",$150.8,02-07-2017 14:00 EST,Paid,1,,Smashburger: Smashburger #1383,"55 Parsonage Re Space FS16B
edison, NJ 08837 US"
3431755,Panera Bread Driver Dispatch Work Station Install Project,Point of Sale,Retail Technology Group,Panera 601499,$315,02-01-2017 21:00 EST,Paid,4,,Panera 601499,"295 Route 22 East
Springfield, NJ 07081 US"
3431198,Panera Bread Driver Dispatch Work Station Install Project,Point of Sale,Retail Technology Group,Panera Bread 601483,$360,01-31-2017 21:00 EST,Paid,8,,Panera Bread 601483,"1551 US Route 1 South
Edison, NJ 08837 US"
3431162,Panera Bread Driver Dispatch Work Station Install Project,Point of Sale,Retail Technology Group,"Panera Bread,601873",$314.1,01-30-2017 21:00 EST,Paid,3,,Panera Bread: 601873,"1064 US Hwy.9 Ste.A
Madison Park, NJ 08859 US"
3431078,Panera Bread Driver Dispatch Work Station Install Project,Point of Sale,Retail Technology Group,601478,$225,01-30-2017 14:00 EST,Paid,4,,601478,"1680 US Highway 22
Watchung, NJ 07069 US"
3426196,Panera Bread Driver Dispatch Work Station Install Project,Point of Sale,Retail Technology Group,"Panera Bread,Panera 601490",$360,01-29-2017 21:00 EST,Paid,7,,Panera Bread: Panera 601490,"375 Marketplace Blvd
Hamilton, NJ 08691 US"
3430349,Troubleshoot Kitchen Video,Point of Sale,ReSource Point of Sale LLC,"Smashburger,Smashburger #1481",$189.6,01-27-2017 08:00 EST,Paid,0,,Smashburger: Smashburger #1481,"448 Mamaroneck Ave
Mamaroneck, NY 10543 US"
3374124,Pin Pad Install- 2-5 devices per site- Preconfigured-,Point of Sale,Quantified Technology Corp,"DDI_2016,356422",$65,01-25-2017 10:00 EST,Paid,1,,DDI_2016: 356422,"Woodbridge Center Mall Sp 1185, 250 Woodbridge Center Drive
Woodbridge, NJ 07095 US"
3415627,ATT Residential Install/Repair,Low Voltage Runs,Communication Technology Services,"112 VAN ECK DR,NEW ROCHELLE, NY, 10804",$200,01-23-2017 13:00 EST,Paid,0,,FUSFELD,"112 VAN ECK DR
NEW ROCHELLE, NY 10804 US"
